Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mexico,MEX,"Population ages 65 and above, total",SP.POP.65UP.TO,1022014,1035577,1057238,1083798,1113944,1149613,1190533,1234692,1281238,1327919,1374444,1422600,1474011,1528968,1587060,1648683,1713260,1779751,1847987,1917480,1987252,2083408,2207232,2334707,2466943,2605775,2754563,2913549,3078713,3248043,3394143,3512442,3633164,3762951,3901865,4050543,4210246,4381711,4562778,4752465,4945188,5147856,5363438,5580358,5795933,6007530,6210906,6396053,6568613,6744429,6928218,7125850,7339969,7566485,7803302,8052336,8315035,8595949,8899825,9224264,9492278,9683081,9961433,10361855
Marshall Islands,MHL,"Population ages 65 and above, total",SP.POP.65UP.TO,859,874,895,922,955,993,1038,1042,970,859,787,807,878,952,985,977,977,973,969,972,988,1016,1052,1090,1123,1152,1179,1204,1230,1248,1250,1250,1248,1243,1236,1227,1210,1183,1147,1129,1139,1152,1161,1161,1149,1131,1116,1104,1092,1085,1070,1077,1133,1207,1287,1366,1433,1486,1536,1573,1582,1600,1648,1701
Middle income,MIC,"Population ages 65 and above, total",SP.POP.65UP.TO,71596902,72214684,73620769,75489534,77372751,79477794,81883970,84404854,87131863,90021528,92987247,96033111,99175967,102519149,106060327,109673098,113242843,116867587,120723799,124822607,128763369,132399881,136053927,139785136,143670775,147800735,152151874,156666309,161455668,166625506,171991042,177325887,183024898,189191061,195689128,202375645,209196437,216259512,223652432,231142674,238683341,246376266,254208146,262012318,269483204,276751821,284092534,291253053,298090142,305019635,312556557,321068920,330842383,341569100,353762105,368025710,383601226,400628503,418813503,437627988,456369912,472760184,489855739,508630151
North Macedonia,MKD,"Population ages 65 and above, total",SP.POP.65UP.TO,70494,70487,70795,71580,72825,74471,76552,79012,81675,84296,86977,89835,92877,96266,99978,103950,108100,112120,115637,118332,120097,121142,121941,122839,124222,126485,129625,133397,137534,142089,147094,152360,157622,162764,168025,173654,178785,180904,186279,192124,197774,203151,205532,208754,211188,213399,215794,218498,221325,223876,226045,228787,232975,239543,247870,256347,265055,274509,284964,295676,303408,307246,312264,319899
Mali,MLI,"Population ages 65 and above, total",SP.POP.65UP.TO,146148,148671,151391,154440,158088,162450,167453,173110,179332,185821,192504,199375,206435,213726,221203,228869,236624,244533,252663,260934,269354,277868,286469,295206,303624,311221,317916,323805,329154,334294,339259,343729,347737,351426,354797,357786,360369,362994,366036,369262,372555,376172,380250,384906,390537,398093,407618,418171,429032,439299,448387,457004,465255,473299,481083,489604,499844,510452,521006,531558,540805,549353,559791,571722
Malta,MLT,"Population ages 65 and above, total",SP.POP.65UP.TO,23421,23822,24205,24606,25018,25329,25572,25869,26056,26151,26483,26972,27396,27797,28192,28784,29244,29588,30046,30423,30742,30894,31476,31895,31965,32734,33587,34231,35075,36077,37105,38761,39771,40687,41554,42446,43370,44316,45299,46327,47417,48753,50244,51683,53130,54433,55255,55761,56828,59350,62578,65828,69626,73914,77975,81566,84949,88045,90867,93663,95335,97340,102499,109444
Myanmar,MMR,"Population ages 65 and above, total",SP.POP.65UP.TO,759662,782864,806405,830834,856807,884507,914030,945467,978188,1011197,1043976,1076561,1109073,1140676,1171374,1202424,1233543,1264560,1296434,1330491,1367178,1406504,1448405,1492751,1537492,1580703,1622487,1662564,1702013,1743043,1786370,1831178,1877649,1925775,1974652,2023597,2073439,2124336,2174642,2221962,2264932,2304579,2341756,2376193,2407340,2435598,2462178,2488740,2509388,2533796,2571199,2614348,2661613,2712367,2782801,2876241,2978930,3088425,3204142,3325973,3450218,3569702,3696941,3837626
Middle East & North Africa (excluding high income),MNA,"Population ages 65 and above, total",SP.POP.65UP.TO,3598510,3690825,3797252,3905137,4014366,4124870,4230373,4332107,4436942,4543492,4650297,4757616,4866870,4977260,5088038,5208337,5335313,5454914,5568711,5685672,5814046,5963577,6118410,6275568,6454111,6648541,6864064,7100413,7345148,7598379,7895495,8161677,8458709,8779331,9114047,9468935,9841243,10227455,10609529,10980925,11346706,11710860,12081717,12449484,12805138,13153399,13497431,13846611,14215783,14611568,15042448,15524945,16065374,16665552,17325510,18051357,18844966,19697395,20604629,21555146,22392877,23130360,24053541,25171828
Montenegro,MNE,"Population ages 65 and above, total",SP.POP.65UP.TO,31338,31813,32448,33091,33713,34455,35166,35483,35409,35401,35811,36570,37413,38305,39428,40883,42451,43831,44782,45233,45292,45119,44835,44579,44554,44848,45322,45853,46472,47331,48528,50107,52005,54097,56191,58145,59930,61613,63301,65126,67109,69516,72001,74613,77017,79112,80675,81628,82221,82582,82505,82627,83624,85068,87075,89718,92262,94836,97740,100777,103390,104726,105827,107622
Mongolia,MNG,"Population ages 65 and above, total",SP.POP.65UP.TO,55599,59968,64551,67166,67755,68522,69570,70895,72432,73850,74910,75717,76392,77030,77709,78426,79111,79689,80098,80718,81505,82052,82449,82787,83126,83461,83719,83807,83648,83354,80460,81106,79423,77802,77486,77896,78521,79212,79941,80665,81839,83441,85112,86967,89006,91352,93956,96645,99340,101901,104053,105792,107625,109948,112828,116172,120006,124508,129918,136398,143281,150066,158514,169309
Northern Mariana Islands,MNP,"Population ages 65 and above, total",SP.POP.65UP.TO,259,262,267,275,284,290,296,299,289,273,274,303,338,373,401,417,435,458,479,492,509,526,537,550,568,591,615,649,691,732,769,804,837,865,895,923,945,966,993,1029,1080,1159,1242,1314,1380,1435,1472,1504,1537,1575,1652,1771,1906,2052,2192,2323,2451,2565,2666,2749,2941,3255,3585,3943
Mozambique,MOZ,"Population ages 65 and above, total",SP.POP.65UP.TO,206216,209360,212535,215801,219109,222574,226378,230582,235291,240591,246591,253451,261228,269889,279431,289915,301269,313329,326029,339299,350730,360635,370764,380102,387923,394099,399260,398412,394471,393938,395252,398283,401282,409518,433722,456098,466232,474128,479766,484559,489706,497456,507324,517701,528938,541380,555260,570532,586883,603960,621480,639481,658709,680267,703603,728052,754256,782077,810776,839512,865351,884851,905590,930608
Mauritania,MRT,"Population ages 65 and above, total",SP.POP.65UP.TO,18971,20078,21213,22375,23552,24738,25940,27159,28393,29648,30932,32228,33543,34885,36244,37616,38998,40367,41727,43114,44519,45945,47400,48872,50373,51917,53506,55143,56838,58408,60027,61867,64204,66680,68813,70626,72110,73871,75962,78194,80564,82805,84974,87273,89609,92176,95015,97944,103598,111926,120224,128403,136374,140050,139825,140134,141029,142548,144680,147395,149969,152532,156435,161488
Mauritius,MUS,"Population ages 65 and above, total",SP.POP.65UP.TO,20311,21098,22422,23493,24398,25335,26289,27223,28112,28961,29783,30595,31507,32645,33946,35250,36479,37703,38919,40420,41883,43182,44364,45403,46475,47568,48873,50391,52140,54195,56365,58701,60913,62733,64473,65665,66694,67797,69071,70856,72609,74249,75726,77140,78494,79859,81148,82558,84403,86916,89882,92984,96651,101039,106191,112143,118551,125115,131578,137926,144340,150713,156499,163199
Malawi,MWI,"Population ages 65 and above, total",SP.POP.65UP.TO,109681,111693,113676,115714,117997,120500,123267,126401,129621,132433,134754,136585,138013,139546,141767,144977,149075,154129,163844,178837,195340,212728,231203,250426,269424,287565,303113,338894,368349,369556,369739,367882,366311,360052,344821,333847,330866,328486,326980,343658,374644,401819,428228,454607,480786,505573,527994,545325,547192,538877,533577,530694,529383,527643,526036,524517,522828,522643,523765,526095,528910,532006,537506,547148
Malaysia,MYS,"Population ages 65 and above, total",SP.POP.65UP.TO,224142,225439,229382,235076,241168,247222,252988,258170,263701,271361,281683,295114,311950,330530,348704,365670,381433,395942,409943,424756,441234,459105,478107,498021,518149,538199,558301,578255,598042,617368,636153,655561,676303,699713,725302,750798,776684,804095,832089,859747,890334,927636,971593,1019321,1068356,1118786,1171703,1227773,1287146,1350793,1418088,1485596,1553983,1625968,1702114,1782917,1869212,1962407,2062435,2167727,2279041,2385577,2493093,2617322
North America,NAC,"Population ages 65 and above, total",SP.POP.65UP.TO,17322221,17803063,18230370,18620419,19021540,19498460,19960819,20355851,20747022,21143814,21620355,22131043,22574203,23049352,23556781,24138936,24746247,25390681,26074768,26794385,27471647,28091709,28689164,29291882,29905228,30533196,31200123,31884575,32529741,33179113,33833876,34453118,35061054,35609687,36084217,36542960,36959175,37346009,37662557,37946627,38237324,38520788,38832715,39171052,39594594,40062585,40665829,41499503,42507991,43538055,44538943,45676454,47140162,48655912,50148357,51625054,53144497,54705612,56340122,58065687,60134441,61781147,63776648,66157462
Namibia,NAM,"Population ages 65 and above, total",SP.POP.65UP.TO,26016,26473,26983,27548,28159,28807,29497,30239,31006,31761,32497,33216,33918,34610,35327,36098,36909,37755,38628,39509,40314,41031,41752,42472,43172,43881,44586,45259,45920,46699,47595,48506,49450,50432,51408,52347,53271,54199,55149,56146,57196,58273,59356,60464,61665,62996,64474,66135,67977,69980,72122,74347,76603,78877,81311,83894,86459,89046,91766,94649,97559,99642,101809,105818
New Caledonia,NCL,"Population ages 65 and above, total",SP.POP.65UP.TO,2735,2781,2836,2903,2976,3045,3124,3216,3310,3388,3529,3756,4001,4267,4563,4888,5176,5391,5576,5744,5888,6009,6107,6222,6394,6604,6824,7062,7323,7410,7511,7823,8160,8525,8926,9361,9807,10294,10831,11394,11986,12613,13283,13996,14730,15413,16179,17108,18104,19105,20014,20894,21848,22885,23946,24909,25768,26610,27449,28337,29141,29972,30990,32148
Niger,NER,"Population ages 65 and above, total",SP.POP.65UP.TO,39210,42470,45828,49243,52686,56134,59588,63028,66453,69917,73446,76999,80641,84441,88387,92505,96835,101412,106239,111316,116600,122025,127568,133244,139035,144969,151112,157454,163980,170674,177523,184503,191595,198886,206498,214536,222861,231393,240323,249580,259166,269228,279796,291041,303117,316056,329919,344847,360960,378124,396022,414183,431962,449529,467665,487268,508399,530250,552798,576160,599195,621633,645639,672580
Nigeria,NGA,"Population ages 65 and above, total",SP.POP.65UP.TO,1500022,1540056,1580575,1620212,1657150,1691264,1722410,1748639,1774391,1803512,1835234,1870102,1908391,1949968,1994367,2041719,2092400,2146823,2204743,2266370,2331757,2400499,2472360,2537934,2603997,2677869,2750566,2823034,2896564,2971181,3046409,3120560,3194514,3270757,3348371,3426622,3505187,3584015,3664444,3748682,3838565,3934023,4035341,4142955,4255479,4370966,4489450,4613537,4744565,4881630,5023234,5165605,5303037,5427516,5542496,5663497,5795476,5934420,6079478,6231957,6379893,6534766,6712250,6900667
Nicaragua,NIC,"Population ages 65 and above, total",SP.POP.65UP.TO,46408,47436,48556,49762,51053,52461,54011,55681,57457,59316,61253,63270,65029,66871,69143,71498,73944,76480,78951,81254,83803,86669,89561,92468,95447,98569,101886,105397,109115,113042,117067,121165,125315,129481,133639,137767,143920,152160,160354,168612,177157,186000,195206,204746,214561,224059,231157,236339,241586,246841,252106,257399,263091,269912,278624,288744,299157,309607,320499,331669,338814,343131,352644,367062
Netherlands,NLD,"Population ages 65 and above, total",SP.POP.65UP.TO,1033828,1064251,1093689,1120414,1148364,1176798,1204910,1236129,1267137,1296490,1325832,1354367,1382267,1411544,1443701,1474750,1501117,1530465,1563543,1596190,1626207,1651940,1675096,1695002,1714341,1742954,1778734,1813205,1848396,1880596,1908230,1934736,1960402,1983576,2006641,2032429,2057282,2081770,2105131,2125746,2146883,2169214,2191194,2216326,2249157,2287799,2326686,2367867,2418263,2478416,2538678,2625868,2737759,2836616,2926491,3007970,3081533,3155625,3231103,3306775,3378487,3447314,3522723,3603447
Norway,NOR,"Population ages 65 and above, total",SP.POP.65UP.TO,394973,405615,415889,425503,435134,445753,457352,468979,479749,489409,498472,507613,517047,526754,537479,548568,559419,571015,582462,592990,602956,612469,622856,633725,642463,652880,664847,674127,681868,688212,691927,694349,696143,695774,695023,694636,693849,692559,689769,685424,680880,677280,674616,673851,675939,679993,683914,689365,699001,713692,732423,755071,779258,801509,823415,844434,864600,885541,907562,930259,953683,977501,1000299,1022993
Nepal,NPL,"Population ages 65 and above, total",SP.POP.65UP.TO,301541,310219,319248,328630,338508,348985,359935,371292,383000,395056,407441,419964,432688,445695,458831,472203,485806,499978,514926,530397,546482,562790,579048,595451,611657,627587,643478,659328,675561,692875,711690,731921,754046,776283,797996,819896,841783,864519,888063,912202,936627,961591,989147,1019107,1049593,1084082,1123888,1166026,1209138,1251942,1293409,1335058,1379872,1429092,1478580,1525459,1572727,1621143,1669827,1718540,1763637,1801180,1841620,1888752
Nauru,NRU,"Population ages 65 and above, total",SP.POP.65UP.TO,179,172,165,161,160,157,152,146,107,68,64,69,75,78,81,86,89,108,149,204,262,317,374,407,409,400,385,366,338,297,253,204,170,168,175,182,186,188,182,171,165,157,148,146,148,148,150,151,148,142,135,129,131,140,148,164,185,202,221,236,246,260,287,318
New Zealand,NZL,"Population ages 65 and above, total",SP.POP.65UP.TO,205850,207883,211040,213261,216081,218810,222710,227479,230739,234039,238673,243902,249812,256006,262919,270781,277397,283874,290788,296603,302761,308967,315888,322194,327439,333834,339079,347247,353426,360439,367661,390099,398925,406994,415030,422562,429746,436070,442185,447541,453591,458967,467151,476115,485418,496971,511594,524480,535857,548814,564861,582783,603611,625733,648984,670915,693505,715713,737927,761898,795126,820189,841595,877407
OECD members,OED,"Population ages 65 and above, total",SP.POP.65UP.TO,66569315,68264046,69941461,71533445,73254069,75265926,77290236,79299167,81211913,83035667,85016559,87140641,89234501,91364071,93523806,95745005,97893595,100105232,102406200,104636864,106366070,107470364,108291536,108983426,110087536,112128512,114644806,117255609,119939668,122622048,125308653,128100994,130874077,133574815,136468418,139226404,141767981,144454907,147058906,149671241,152400498,155349992,158326145,161209469,164320934,167749595,171368352,174977466,178656270,182236944,185504297,189156051,194394348,200040481,205582032,210785523,215824596,220825393,225889671,231055343,236517327,241053276,246649813,252868469
Oman,OMN,"Population ages 65 and above, total",SP.POP.65UP.TO,17919,18292,18686,19098,19512,19927,20346,20768,21197,21637,22079,22531,22995,23472,24034,24697,25438,26265,27170,28138,29161,30256,31436,32702,34048,35448,36884,38383,39951,41575,43270,45038,46884,48799,50375,51606,52875,54173,55482,56727,57816,58673,59131,59368,60667,62902,64965,66876,68784,70809,73170,81504,93195,98815,102616,107757,111973,115712,118789,119866,117903,117729,125708,134333
Other small states,OSS,"Population ages 65 and above, total",SP.POP.65UP.TO,315473,321986,329959,338917,348993,359448,369198,378523,388504,398647,408888,420024,431939,442488,451901,461962,471850,481629,490254,497505,503483,507327,510140,513366,517016,521596,528794,537976,547890,559512,572582,587006,599736,611810,624920,637425,650893,665349,679168,691872,706741,725067,745135,765081,785273,806044,827312,847877,867080,888641,911673,934103,961469,993446,1028656,1063196,1097428,1133742,1168597,1204346,1239866,1272983,1311203,1358180
Pakistan,PAK,"Population ages 65 and above, total",SP.POP.65UP.TO,1102583,1142202,1183627,1229287,1280520,1337882,1403989,1479746,1561729,1646511,1731218,1807749,1883927,1968188,2054721,2145148,2240426,2340283,2444497,2556531,2679104,2804572,2928061,3050877,3171514,3295109,3424386,3555665,3687668,3819936,3956048,4093862,4224344,4355232,4491734,4631465,4775344,4921097,5070561,5224893,5387229,5555128,5720447,5890183,6071466,6257458,6451231,6664128,6888193,7118063,7354504,7589029,7809716,7999590,8153508,8302510,8476268,8682824,8924694,9196204,9453316,9704057,10020184,10385960
Panama,PAN,"Population ages 65 and above, total",SP.POP.65UP.TO,37086,38273,39538,40852,42200,43575,44996,46457,47964,49532,51165,52890,54691,56565,58578,60767,63103,65571,68156,70857,73678,76627,79649,82707,85836,89010,92201,95415,98684,102010,105421,108954,112607,116434,120441,124569,128854,133414,138266,143401,148893,154791,161131,167962,175231,182913,191045,199594,208592,218103,228057,238429,249235,260443,272401,285042,298095,311765,326305,341721,356058,369745,385785,403818
Peru,PER,"Population ages 65 and above, total",SP.POP.65UP.TO,373104,385885,404681,429000,453245,476724,498627,519223,538260,555906,571121,590656,618255,638916,652373,667419,682509,694971,703593,710354,712403,711150,711302,712936,716671,722686,730791,741036,753400,767534,783388,800798,819840,841149,872194,913706,956570,998635,1039783,1086135,1145629,1219810,1307082,1403666,1504649,1611287,1723910,1838179,1935552,2014625,2092475,2170032,2249776,2332428,2415894,2495828,2563392,2632452,2712555,2792903,2862892,2902497,2949413,3043590
Philippines,PHL,"Population ages 65 and above, total",SP.POP.65UP.TO,622483,631818,644228,659099,676621,696975,719830,745089,772684,801425,830158,861149,896547,934753,975343,1019567,1066181,1113946,1162372,1211086,1260780,1311141,1362208,1413993,1465725,1516793,1566694,1616645,1667489,1718435,1769820,1819588,1869378,1921030,1972539,2025906,2084546,2149654,2222736,2301232,2379595,2459059,2541300,2626282,2712306,2797137,2879155,2961298,3043818,3127241,3218970,3320065,3437843,3582698,3759875,3970555,4203051,4452537,4722430,5007736,5296595,5520152,5745301,6045772
Palau,PLW,"Population ages 65 and above, total",SP.POP.65UP.TO,453,453,458,464,473,488,510,514,497,481,483,507,538,564,573,567,560,564,580,603,627,642,650,659,677,701,732,773,818,862,898,918,929,936,945,956,964,967,970,984,998,1009,1031,1060,1091,1106,1099,1098,1109,1120,1130,1153,1182,1228,1285,1336,1396,1470,1544,1619,1694,1767,1843,1923
Papua New Guinea,PNG,"Population ages 65 and above, total",SP.POP.65UP.TO,22217,22725,23053,23267,23415,23559,23847,24343,24941,25603,26348,27177,27917,28622,29537,30700,32149,33930,36082,38635,41641,45049,48751,52699,56853,61166,65578,70029,74440,78904,84002,89550,94986,100382,105770,111181,116649,122202,127780,133448,139253,145484,152099,158695,165279,171860,178481,185231,192191,199431,207002,214809,222666,230785,239381,248705,258814,269536,280997,293140,305325,317504,331299,347877
Poland,POL,"Population ages 65 and above, total",SP.POP.65UP.TO,1708309,1786685,1868108,1957672,2051215,2153446,2263284,2374901,2488515,2594641,2689972,2783997,2898252,3016430,3130410,3243119,3340225,3433878,3513896,3578475,3601892,3579902,3549103,3506854,3490849,3509112,3536668,3588455,3673455,3762286,3851746,3936070,4010040,4093354,4187464,4291093,4393231,4485533,4568439,4648585,4684451,4767706,4848451,4918604,4986485,5051117,5102218,5132693,5150985,5167836,5162707,5218293,5338214,5489513,5657211,5841373,6042146,6252911,6461237,6666138,6850654,6854620,7003208,7176381
Pre-demographic dividend,PRE,"Population ages 65 and above, total",SP.POP.65UP.TO,5871790,6007317,6149240,6297138,6449142,6604953,6764745,6927713,7097892,7277210,7465212,7662363,7866954,8084220,8315600,8555953,8802227,9058110,9337999,9632596,9911812,10163029,10428881,10718268,11015510,11315573,11611210,11925471,12217023,12488351,12755538,13009621,13301500,13639962,14008139,14362821,14676133,14987597,15321021,15681273,16055778,16446591,16878259,17328354,17774070,18232047,18690030,19142656,19645009,20196517,20780843,21411977,22081156,22764500,23436998,24129863,24865772,25657881,26540771,27475683,28353388,29194267,30113185,31133243
Puerto Rico,PRI,"Population ages 65 and above, total",SP.POP.65UP.TO,116877,123357,130467,138134,145701,152833,159825,166724,173772,181501,188448,193973,200104,207123,214568,222270,230219,238095,245777,253253,259295,263674,267879,272691,278399,285039,292224,300001,308684,318041,328552,339898,351562,363529,375201,386442,398242,409511,419716,429826,440674,453982,469043,485688,503492,521370,538710,555639,572045,587371,597155,598061,600651,608393,617935,630279,643932,662191,668365,692888,736836,757133,766869,777179
"Korea, Dem. People's Rep.",PRK,"Population ages 65 and above, total",SP.POP.65UP.TO,384738,400717,415894,430483,444804,458955,472954,486921,500692,513910,526525,538699,550391,562032,574201,586958,600406,614736,629700,645060,661344,679821,701114,725258,751957,780482,810726,842793,876787,912820,951146,992251,1036193,1082951,1135160,1187459,1238386,1294774,1358433,1431194,1511338,1597740,1690530,1795029,1906168,2012126,2111975,2204889,2290905,2370775,2447991,2527003,2605189,2675132,2736228,2799567,2823371,2807265,2811179,2844557,2898164,2959685,3052317,3177739
Portugal,PRT,"Population ages 65 and above, total",SP.POP.65UP.TO,698044,714225,730241,742926,749003,763219,777991,786157,800514,810138,826595,842506,851491,864478,885916,938004,984909,1009382,1037451,1067381,1099668,1127496,1149079,1164510,1178183,1200463,1228790,1256792,1285017,1316178,1347784,1378896,1409680,1438653,1468676,1500658,1532123,1564210,1596438,1625540,1659853,1698213,1730291,1757740,1786597,1813722,1837632,1862164,1889142,1920869,1957895,1991745,2018889,2052522,2092080,2131097,2171133,2213358,2255488,2303102,2354191,2413361,2471685,2550558
Paraguay,PRY,"Population ages 65 and above, total",SP.POP.65UP.TO,73754,74953,76277,78520,81536,84330,86930,89381,91702,93901,95987,97778,99074,101552,105133,108739,113029,117849,122814,127365,131031,133888,135173,135317,135859,136975,138736,141127,144131,147768,152101,157159,162850,168891,174872,180461,185515,190050,194298,198707,203668,209316,215610,222663,230230,238087,246670,256083,265941,275981,286095,296321,306962,318426,330599,342637,354528,366741,379500,392974,406132,413587,421239,435922
West Bank and Gaza,PSE,"Population ages 65 and above, total",SP.POP.65UP.TO,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41159,43042,45013,47159,49571,52241,55178,58422,60923,63751,66747,70075,73938,78129,82378,86656,90955,95276,99935,104726,109643,114745,120107,125490,131244,137285,143417,149490,156612,164224,171736,178709,186755,196427
Pacific island small states,PSS,"Population ages 65 and above, total",SP.POP.65UP.TO,30912,30887,30956,31128,31437,31902,32532,33147,33777,34488,35131,35784,36505,37218,37870,38551,39285,40055,40986,43516,46085,47213,48401,49664,50982,52373,53927,55201,56138,57147,58117,59027,60189,61625,63073,64331,65449,66857,68532,70293,72145,74086,76067,78052,80144,82255,84382,86570,88683,90699,93071,95970,98921,101972,105258,108510,111866,115689,119899,123747,127061,129913,133005,136886
Post-demographic dividend,PST,"Population ages 65 and above, total",SP.POP.65UP.TO,66029982,67687368,69291533,70800511,72446575,74435297,76442861,78396731,80307425,82142012,84106355,86217539,88300234,90402731,92549317,94758894,96922838,99182211,101507608,103710502,105369724,106307290,106860328,107338558,108265742,110095040,112402506,114816303,117303161,119784227,122274234,124883103,127486438,130014429,132761981,135236682,137398496,139704764,141846291,143901068,146173260,148685773,151325272,153912652,156694278,159692480,162842029,166026156,169109427,172047485,174679513,177627570,182243576,187212492,192093565,196704394,201052526,205286937,209493555,213660913,218146829,221876155,226020281,230831316
French Polynesia,PYF,"Population ages 65 and above, total",SP.POP.65UP.TO,2165,2197,2224,2273,2340,2406,2471,2540,2612,2682,2755,2867,3023,3183,3340,3500,3660,3850,4075,4299,4506,4693,4856,5007,5170,5338,5505,5683,5883,6116,6380,6671,6963,7236,7499,7798,8154,8574,9057,9588,10134,10663,11219,11854,12545,13294,14083,14841,15535,16182,16811,17427,18057,18765,19551,20326,21097,22057,23236,24486,25705,27008,28522,30151
Qatar,QAT,"Population ages 65 and above, total",SP.POP.65UP.TO,1221,1304,1410,1527,1655,1795,1952,2133,2334,2556,2725,2826,2927,3028,3124,3215,3305,3390,3461,3518,3565,3602,3631,3643,3637,3625,3726,3958,4214,4482,4775,5091,5409,5708,5982,6236,6465,6773,7203,7640,8023,8336,8580,8761,8939,9563,11087,13005,14166,14408,13945,15092,17741,20788,22847,24638,26907,28577,29531,30928,34862,32661,36966,41755
Romania,ROU,"Population ages 65 and above, total",SP.POP.65UP.TO,1266174,1295451,1331226,1375677,1424735,1476480,1538238,1606033,1661563,1710424,1760214,1809259,1863776,1920789,1981588,2054861,2130212,2206232,2278193,2331271,2355771,2348328,2306338,2235566,2208914,2232110,2265277,2312074,2358563,2407891,2459725,2487389,2521232,2587954,2657097,2727138,2791312,2852069,2912473,2968369,3027011,3054279,3070792,3114099,3154194,3180204,3198273,3185229,3165965,3183212,3207104,3235169,3262711,3288972,3343499,3410193,3462514,3508757,3553937,3603947,3663608,3695714,3717362,3764846
Russian Federation,RUS,"Population ages 65 and above, total",SP.POP.65UP.TO,7175507,7402869,7585932,7797546,8053881,8365735,8664481,8954756,9309125,9680846,10005235,10354545,10747191,11131821,11545484,11978851,12433559,12923015,13405555,13834358,14147064,14161828,13990270,13911191,13898327,13817927,13758862,13798626,13960791,14325532,14779868,15354275,16051844,16721332,17221157,17633785,17955781,18186248,18251863,18120564,18074952,18231712,18548572,18965995,19396200,19720164,19887936,19774900,19274902,18642249,18142756,18015072,18227696,18527608,18993675,19576347,20115856,20691110,21272107,21910065,22472536,22773585,23186861,23881815
Rwanda,RWA,"Population ages 65 and above, total",SP.POP.65UP.TO,93347,95900,98424,100693,102801,104976,107033,108951,110778,112585,114424,116250,118125,120282,122541,124590,126551,128512,130416,132152,133802,135376,136806,138390,140657,143835,147784,152411,157655,163304,168636,173443,178038,185076,144815,104617,123074,141572,152019,163551,176136,190134,204452,215972,225443,235139,244663,254117,263570,272911,282210,291851,302587,314583,328365,344672,363142,383484,405454,428897,454130,481545,508016,533319
South Asia,SAS,"Population ages 65 and above, total",SP.POP.65UP.TO,17970870,18579763,19289902,20058946,20822415,21533198,22194994,22834781,23496438,24218319,24995899,25750604,26569035,27512692,28475102,29449745,30433430,31415179,32391526,33374059,34361908,35332680,36310080,37311438,38318172,39328495,40350239,41388851,42455501,43563571,44715210,45910370,47167298,48495475,49872707,51295553,52777203,54320274,55928335,57602492,59327198,61111026,62977312,64891266,66785076,68647106,70518557,72424223,74403122,76501555,78743094,81161698,83734966,86335188,89414859,93015921,96887467,101011825,105371391,109924684,114265352,117547777,121293524,126298690
Saudi Arabia,SAU,"Population ages 65 and above, total",SP.POP.65UP.TO,79745,81929,84089,86233,88371,90509,92654,94815,97002,99217,101475,103793,106186,108669,111243,114004,117064,120451,124196,128341,132931,137999,143555,149637,156278,163502,171328,179774,188869,198647,209130,220328,232268,244993,258526,272893,288194,304553,322049,340723,360501,381175,402708,425203,448666,473165,498800,525415,552400,578690,574689,599615,619321,643148,645453,664343,685218,706357,718897,736638,795938,806106,869534,937888
Sudan,SDN,"Population ages 65 and above, total",SP.POP.65UP.TO,242601,247966,253344,258852,264570,270534,276788,283400,290468,298061,306247,314950,324258,334060,344195,354957,366329,378279,391078,404810,419988,436508,453539,468749,485775,506851,530114,555377,580724,605734,630356,654511,677881,700141,720989,740238,757486,772879,786832,799356,810641,821252,831364,839902,845532,849810,857107,868705,882099,898305,916043,934795,958966,988501,1024705,1069868,1122669,1186622,1257638,1329074,1398950,1467789,1543235,1607205
Senegal,SEN,"Population ages 65 and above, total",SP.POP.65UP.TO,94361,96066,97987,100108,102403,104867,107520,110373,113386,116533,119843,123329,126978,130804,134730,138683,142699,146724,150877,155370,160210,165385,170896,176785,183074,189835,197178,205028,213285,221939,230910,240130,249597,259213,268831,278296,287457,296307,304956,313485,321875,330326,343013,358121,371431,384441,397303,410312,423558,437087,450851,464451,478072,490737,502203,514214,527245,541375,556908,574073,592234,610154,628978,649055
Singapore,SGP,"Population ages 65 and above, total",SP.POP.65UP.TO,38770,41291,43755,46377,49319,52423,55747,59147,62495,65932,69530,73345,77368,81738,86269,90983,95894,100992,105786,110299,113962,120522,127025,131010,136705,140918,145116,151054,157562,163705,170629,175967,183068,190241,198472,205744,214393,222134,232827,241140,251733,262878,269129,270983,283838,300492,316134,329685,346918,361424,372492,387857,413324,440849,469087,498051,529773,559206,591139,625970,658698,668509,715389,774938
Solomon Islands,SLB,"Population ages 65 and above, total",SP.POP.65UP.TO,4052,4134,4245,4393,4587,4816,5062,5329,5617,5922,6113,6186,6283,6419,6580,6759,6912,7030,7182,7381,7621,7899,8207,8543,8909,9300,9707,10019,10251,10518,10813,11139,11499,11883,12292,12724,13166,13623,14093,14559,14948,15264,15573,15875,16186,16515,16870,17246,17630,18016,18496,19098,19778,20557,21458,22494,23666,24963,26355,27247,27567,27872,28342,29012
