"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Low income","LIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.0742569871819","41.4219453867152","41.7613663357819","41.9124635368187","42.5710844940553","42.6293060751247","42.4698659228749","43.2252282928468","43.6088943230138","43.9066769774063","44.2446847603253","44.7392603425823","44.5439132265546","45.3038265293108","45.4072574741613","45.6885445146202","46.3885474789135","46.7198633810716","46.9448284511506","47.3791830199215","47.7267590274511","47.9529657516468","48.0286502554729","46.7737676035197","46.5779224545741","46.9801960715693","47.8380996939436","48.5247540460625","48.0628307828272","49.6782103047641","49.7348429974899","49.7330304328093","49.6294523221112","50.4490258104908","51.1851514635395","50.9003183670229","51.0234237478311","51.4840303852693","51.0472883736911","52.2927683834738","53.2642902923659","53.7778091565491","54.2606157224313","55.3449030749751","55.8205959351708","56.4164777359562","57.2742526141038","57.9534329316949","58.5251293371547","59.2436780128506","59.7509319079297","60.3311952526919","60.5857752638933","60.9556833608253","61.3399518806639","61.7210524307475","62.2350417462523","62.6454844591366","63.0074146440753","63.4346116696944","62.9652953931739","62.5053450647307","63.0187828193203","",
"Liechtenstein","LIE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4219512195122","77.390243902439","76.8365853658537","76.0463414634146","77.7463414634146","79.109756097561","76.8268292682927","79.2756097560976","79.6365853658537","79.9609756097561","81.7707317073171","80.6682926829268","80.9487804878049","81.2951219512195","82.6829268292683","81.5","81.8414634146342","81.7926829268293","82.3829268292683","82.2609756097561","82.0731707317073","82.6560975609756","82.2585365853659","83.7463414634147","83.0414634146342","84.1609756097561","81.6585365853659","84.4024390243902","84.319512195122","",
"Sri Lanka","LKA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.699","61.328","61.733","61.976","62.174","62.637","63.055","63.51","63.777","63.993","65.267","65.922","65.828","65.939","65.999","66.237","66.513","66.551","67.566","68.13","68.661","69.212","69.674","70.068","70.649","70.969","71.421","71.457","71.549","69.761","71.927","71.751","72.53","73.052","72.882","72.26","72.261","72.136","72.081","72.618","70.355","70.787","71.117","71.373","67.091","72.118","71.969","72.049","71.729","69.187","73.215","73.38","73.906","74.239","74.651","74.927","75.331","75.403","75.748","76.008","76.393","76.399","76.61","",
"Lower middle income","LMC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.8425750958289","46.2202560280651","46.6488405825586","46.9368227794608","47.3653824170961","46.8483092547453","47.3466539159361","47.6435994134338","48.6666546582681","49.1080825732196","49.041116781931","48.081321291916","50.0935311013359","50.6635788549842","51.0855118882696","51.7336542427446","52.2657375694632","52.9088038634796","53.4333213961596","53.9389131905687","54.4710559588236","54.9637180435253","55.3871514627142","55.8656961125638","56.2995315869689","56.69215236227","57.0835441318397","57.4527366934255","57.815492974602","58.1822699463921","58.5645107108971","58.740010172318","59.1755540225324","59.4261765075384","59.71680906875","60.0152560747783","60.3021841783764","60.7039677993061","61.1407333782191","61.6626423115663","61.9710874398223","62.3172764458713","62.738332783575","63.1284775405672","63.4458482560578","63.8216087999301","64.2272011456267","64.50348105638","64.6910818327452","65.1309602159891","65.4991838167348","65.939427595732","66.3492377694868","66.7546644646833","67.1904220045406","67.585390843635","67.9676859820888","68.2920404040651","68.5352942825717","68.7404552946187","68.2096238109701","66.5033255523027","67.1659174849035","",
"Low & middle income","LMY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.4014631847016","46.0382964958165","49.5112614188259","49.9563463977198","50.5157570114125","50.3220238178444","51.0399684850343","51.6068954703235","52.3271930530864","52.8220840192167","53.1473914401505","53.2544897630443","54.399720180442","55.0860791659701","55.5879457223514","56.1837304481771","56.7831167997462","57.3800217152621","57.8620793779614","58.3804666340847","58.8573098556592","59.2802765564059","59.6896834189346","60.0327755341382","60.415298982317","60.7860047131593","61.2197038646432","61.5818085374371","61.8125748878386","62.2435005409861","62.4665643246589","62.6492713274115","63.006942191614","63.3173127005786","63.6050673180437","63.8466943132675","64.0821531987658","64.43497776108","64.7490670698511","65.1428603403004","65.5008605285604","65.9037217353211","66.2385176541891","66.5774743551299","66.8007697653346","67.2072262371217","67.5831415378396","67.8471157296731","68.0288541754688","68.4480394822214","68.752975538966","69.108937489293","69.4303758927834","69.7520272237151","70.0857759341076","70.3723506685511","70.653734324035","70.8834200003221","71.1682575000595","71.368287587454","70.7037618127909","69.6814489998854","70.350086648099","",
"Lesotho","LSO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","50.364","50.429","50.409","50.263","50.189","50.057","50.148","50.247","50.431","50.702","51.012","51.293","51.722","52.12","52.372","52.987","53.487","54.045","54.669","55.338","56.058","56.902","57.565","58.094","58.635","59.104","59.455","59.495","59.62","59.531","59.398","59.193","58.555","57.991","58.018","56.723","55.232","53.594","51.783","50.081","48.427","46.849","45.595","44.53","43.711","43.233","42.914","43.123","43.566","44.034","45.596","46.692","47.835","49.002","50.033","51.101","52.264","53.064","53.733","54.173","54.693","53.062","53.036","",
"Late-demographic dividend","LTE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.8278310582147","48.5109862319203","54.7869956070597","55.2678885685427","55.910397467708","56.3930789633242","56.9041192577532","57.3239186045394","57.692275863293","58.1422453564528","58.8925457866836","59.602966418036","60.0964438350011","60.9067063498496","61.4578872951936","62.1644294719389","62.7918150924616","63.3862795176314","63.914776846225","64.4040157091549","64.8807561992322","65.3919185584026","65.8289895831691","66.2069974942421","66.5221208217558","66.8590796362263","67.3435279551707","67.6538533450153","67.8823512808286","68.1168266715726","68.2543115707627","68.3995054487666","68.7009637933994","68.9363570117399","69.1410427226988","69.4046567354327","69.7550703895447","70.1800441995482","70.6094029939051","70.7609703603816","71.0761017425385","71.6214130012757","71.9187484002977","72.3325339579536","72.6351633895552","73.029864807392","73.4493127163463","73.741117020079","73.9185071737617","74.3293723863249","74.6118098153115","74.9461201956277","75.2238186728944","75.5192108232904","75.7890775087528","76.011905470381","76.2571977187085","76.3982706820151","76.7688297686968","76.9908432902863","76.7229405185737","76.3723357240641","77.1043499415742","",
"Lithuania","LTU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.8473170731707","70.1026829268293","69.0953658536585","70.2043902439024","71.5090243902439","71.3251219512195","71.520243902439","71.6039024390244","71.3136585365854","70.9285365853659","70.8043902439024","71.7353658536585","71.0246341463415","71.3321951219512","71.2441463414634","70.8673170731707","70.9580487804878","70.809512195122","70.6046341463415","70.4821951219512","70.4821951219512","70.4607317073171","70.8368292682927","70.7778048780488","70.32","70.5012195121951","72.0807317073171","71.9346341463415","71.7621951219512","71.4253658536585","71.1607317073171","70.3641463414634","70.2343902439025","68.9104878048781","68.530243902439","69.0063414634147","70.1080487804878","70.9090243902439","71.219512195122","71.5707317073171","72.0195121951219","71.6585365853659","71.7609756097561","72.0609756097561","71.9609756097561","71.2536585365854","71.0560975609756","70.9","71.8121951219512","72.9146341463415","73.2682926829268","73.5634146341464","73.8634146341464","73.9146341463415","74.5170731707317","74.3219512195122","74.6707317073171","75.4804878048781","75.6804878048781","76.2829268292683","74.9780487804878","74.0365853658537","75.7926829268293","",
"Luxembourg","LUX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.5925365853659","69.2668292682927","68.1051707317073","68.7219268292683","69.3916829268293","69.0254146341464","69.1756341463415","69.2340243902439","69.6624390243903","69.4807073170732","69.5932195121951","69.195243902439","70.3215853658537","70.2403658536585","70.1571707317073","70.2986097560976","69.9751463414634","71.4586585365854","71.4958048780488","72.3307804878049","72.2068048780488","72.369756097561","72.6503414634146","72.7811219512195","73.0532195121951","73.5341951219512","73.995512195122","74.0760975609756","74.7882195121951","74.5662682926829","75.4383170731707","75.4634146341463","75.7707317073171","75.7121951219512","76.3707317073171","76.5121951219512","76.519512195122","76.880487804878","77.0170731707317","77.7707317073171","77.8731707317073","77.8243902439025","77.9658536585366","77.7268292682927","79.1219512195122","79.4317073170732","79.2878048780488","79.3829268292683","80.5390243902439","80.6365853658537","80.6317073170732","80.9878048780488","81.3926829268293","81.8","82.2292682926829","82.2926829268293","82.6853658536585","82.0951219512195","82.2951219512195","82.6390243902439","82.1439024390244","82.5975609756098","83.0463414634146","",
"Latvia","LVA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.7868292682927","70.0324390243903","69.430487804878","69.8290243902439","71.0280487804878","70.7265853658537","70.7073170731707","70.3939024390244","70.0429268292683","69.7968292682927","69.8353658536586","70.1646341463415","69.8787804878049","69.8134146341464","69.7409756097561","68.9253658536585","69.0478048780488","69.1046341463415","68.9878048780488","68.4956097560976","68.8085365853659","68.7863414634146","69.3282926829268","69.1190243902439","69.1629268292683","69.2914634146342","70.6224390243903","70.6929268292683","70.6153658536585","70.1553658536586","69.2731707317073","69.0324390243903","68.3960975609756","66.7226829268293","65.6643902439025","66.3912195121951","68.7765853658537","69.3492682926829","69.0121951219512","69.7429268292683","70.3146341463415","70.7609756097561","70.9609756097561","71.2658536585366","72.0268292682927","71.3560975609756","70.8658536585366","71.019512195122","72.419512195122","73.0804878048781","73.4829268292683","73.5756097560976","73.7780487804878","73.9829268292683","74.1243902439024","74.4804878048781","74.580487804878","74.6292682926829","74.7829268292683","75.3878048780488","75.1853658536585","72.9804878048781","74.580487804878","",
"Macao SAR, China","MAC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.965","65.485","65.946","66.386","66.8","67.199","67.647","68.028","68.44","68.845","69.198","69.582","70.044","70.568","70.995","71.419","71.85","72.263","72.69","73.07","73.504","73.932","74.342","74.703","75.08","75.478","75.862","76.272","76.603","77.035","77.424","77.904","78.28","78.63","78.993","79.349","79.971","80.162","80.352","80.652","80.959","81.179","81.293","81.501","81.691","82.033","82.257","82.543","82.893","83.276","83.109","83.229","83.326","83.727","83.883","83.984","84.231","84.563","84.928","84.978","85.184","85.399","85.377","",
"St. Martin (French part)","MAF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.865","67.704","68.387","69.384","69.495","68.489","69.541","70.031","70.002","70.733","71.569","71.453","71.631","71.82","71.961","72.118","72.226","72.235","72.302","72.387","72.487","72.665","73.018","72.624","72.795","72.617","73.449","73.581","74.226","74.233","74.463","75.917","75.327","75.483","75.654","75.821","75.98","76.154","76.326","76.502","76.663","76.847","77.031","77.206","77.384","77.555","77.726","77.892","78.068","78.236","78.406","78.827","79.022","78.908","79.966","79.309","79.475","78.59","80.614","79.983","80.149","80.379","80.55","",
"Morocco","MAR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.017","43.795","44.297","44.82","45.392","45.973","46.562","47.19","47.778","48.315","48.807","49.243","49.719","50.171","50.673","51.244","51.936","52.704","53.499","54.351","55.219","56.036","56.897","57.724","58.49","59.286","60.041","60.711","61.32","61.899","62.448","62.946","63.401","63.872","64.346","64.736","65.238","65.629","66.018","66.406","66.787","67.18","67.547","67.915","68.231","68.704","69.128","69.604","70.048","70.458","70.829","71.269","71.679","72.122","72.538","72.92","73.284","73.66","73.986","74.27","73.92","74.042","74.973","",
"Monaco","MCO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.074","61.446","61.922","62.355","62.81","63.152","63.392","63.606","63.745","63.873","63.885","63.799","63.949","64.163","64.211","64.348","64.496","64.506","64.523","64.807","65.173","65.613","66.179","65.684","65.68","65.688","67.635","68.121","68.159","68.673","68.067","66.977","66.96","66.543","65.07","65.099","64.241","65.172","65.505","65.561","66.417","66.787","66.938","67.419","67.861","68.169","68.479","68.947","69.394","69.573","69.357","69.192","69.143","69.099","69.031","69.24","69.917","70.516","70.492","70.935","70.166","68.846","68.621","",
"Madagascar","MDG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.241","43.636","44.056","44.448","44.87","45.222","45.573","46.026","46.521","47.016","47.507","47.889","48.337","48.825","49.218","49.527","49.666","49.757","49.813","49.851","49.821","49.727","49.633","49.566","49.545","49.638","49.806","50.209","50.594","51.107","51.701","52.357","53.039","53.906","54.436","54.961","55.522","56.223","56.917","57.372","57.938","58.57","58.892","59.491","60.149","60.57","61.315","61.757","62.142","62.734","62.873","63.494","63.544","63.962","64.255","64.339","64.997","65.094","65.27","65.882","65.182","64.485","65.23","",
"Maldives","MDV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","38.529","38.982","39.458","40.071","40.722","41.383","42.055","42.771","43.554","44.275","45.068","46.125","47.112","48.214","49.359","50.519","51.592","52.632","51.105","54.676","55.621","56.421","57.296","58.09","58.916","59.749","60.517","61.31","62.132","62.847","63.578","64.304","65.007","65.739","66.511","67.476","68.702","69.225","69.572","70.088","70.876","72.181","73.291","74.06","73.538","74.751","75.13","75.686","76.543","77.069","77.657","78.124","78.682","79.057","79.424","79.695","79.872","79.943","80.013","80.116","79.875","79.918","80.839","",
"Middle East & North Africa","MEA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.7377501138299","45.9989952998494","46.3009818124683","46.8880223855592","47.5667422773882","48.1766139795397","49.2102365604526","49.679453860086","50.1051253426557","50.7146882722824","51.3036186668657","51.9932682547652","52.5559966853628","53.1621627711239","53.973495762283","54.5925514106027","55.1170797740824","56.3283811510893","56.8866047779229","58.0965593955216","58.488335487155","58.4019407722526","58.8797151923472","60.3706971312189","61.628037083872","62.40194935835","62.9534572205363","63.6546258988965","64.0218449300433","64.9642030337126","64.9665647922059","66.1241814313782","66.689478290956","67.0189642794392","67.2118438132566","67.5269548250013","67.9148449489189","68.1862881626338","68.4191278291401","68.84492282185","69.2099859334069","69.5607012874056","69.9108613835257","69.797918431483","70.282469114802","70.5758158918822","70.7840033539717","71.1202720403469","71.3950019832394","71.736490088585","72.0029885680932","72.27091525563","72.18987905093","72.2594236139353","72.5406570793917","72.8065855694486","73.0769114628075","73.5281125554958","73.7045244867728","73.8450052264577","72.8525393886868","72.6238492636692","73.0940459752852","",
"Mexico","MEX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","55.017","55.831","56.599","57.31","57.947","58.499","58.981","59.42","59.835","60.25","60.69","61.155","61.614","62.055","62.459","62.81","63.123","63.434","63.778","64.189","64.703","65.313","65.975","66.644","67.29","67.874","68.388","68.844","69.253","69.623","69.971","70.298","70.616","70.942","71.279","71.646","72.037","72.445","72.845","73.225","73.569","73.867","74.106","74.274","74.372","74.376","74.331","74.238","74.152","74.119","74.19","74.365","74.574","74.739","74.797","74.682","74.412","74.138","74.015","74.202","70.133","70.213","74.832","",
"Marshall Islands","MHL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","53.821","54.316","54.928","55.515","56.049","56.564","57.052","57.515","57.919","58.227","58.538","58.934","59.352","59.747","60.081","60.297","60.486","60.633","60.742","60.874","61.015","61.18","61.403","61.673","61.93","62.108","62.161","62.137","62.161","62.19","62.176","62.282","62.383","62.476","62.558","62.774","63.034","63.225","63.364","63.48","63.275","63.642","63.719","63.745","63.695","63.585","63.489","63.36","63.236","63.23","63.226","63.256","63.373","63.464","63.623","63.827","64.057","64.27","64.5","64.746","64.977","65.269","65.146","",
"Middle income","MIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.5622476936909","46.3604547363995","50.0543541548585","50.5195573813056","51.0721282714412","50.8612435115422","51.6407991010626","52.1953765972699","52.9404800186147","53.4501683417172","53.7754801502963","53.8562281983773","55.0975254203984","55.7805252734452","56.3133751784314","56.9346858011609","57.5304689414344","58.1499512786251","58.6558351184958","59.186021260069","59.6734374903713","60.1095902070399","60.5455329218625","61.0114732406008","61.4429882099875","61.8174636135697","62.2246922723455","62.5678688496527","62.8571072940137","63.2046270541321","63.4461651406414","63.6500923374201","64.0555229221982","64.3403713709959","64.6048348917593","64.9015253492089","65.1600802736977","65.5171825187715","65.9083513895486","66.244472753315","66.5626371993698","66.9691104504296","67.3072670930188","67.5960313642943","67.811601354654","68.2162584040463","68.5635068673497","68.803911395756","68.9627387588659","69.3669377892916","69.6658612380139","70.0128951668079","70.3542347206698","70.6825479991982","71.0223410755717","71.3110093683544","71.5806383997142","71.8047791777568","72.0965934977823","72.287300775665","71.6169611419382","70.5441882938138","71.2481866258607","",
"North Macedonia","MKD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.2230487804878","57.7998292682927","57.5233414634146","56.6993414634146","58.9859268292683","60.0019268292683","61.9598536585366","62.1278536585366","62.8637804878049","63.0265609756098","63.7193902439024","64.6176097560976","65.5491463414634","65.9361219512195","66.592","66.9877804878049","67.7455609756098","68.4434390243903","69.3591463414634","69.6502195121951","69.2471219512195","69.8104878048781","69.9555609756098","69.4826829268293","70.021756097561","70.0820731707317","70.383","70.3766097560976","70.8194390243902","71.1368292682927","71.2338048780488","71.8444390243903","71.2440731707317","71.9252926829268","71.6926829268293","71.8487804878049","72.4951219512195","72.4463414634146","72.2975609756098","72.790243902439","72.9463414634147","73.4365853658537","73.0390243902439","73.2414634146342","73.5975609756098","73.6975609756098","73.8951219512195","73.8","74.4","74.4463414634146","74.9975609756098","75.1","74.9024390243903","75.4","75.4512195121951","75.4024390243902","75.4","75.9536585365854","76.6487804878049","76.6024390243903","74.3951219512195","73.2463414634146","74.4248780487805","",
"Mali","MLI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","29.754","29.83","29.939","30.154","30.418","30.623","30.871","31.212","31.631","32.045","32.532","32.937","33.86","34.565","35.426","36.225","37.195","38.106","39.062","39.953","40.751","41.215","41.824","42.142","42.699","43.207","43.977","44.693","45.393","45.877","46.62","47.216","47.496","47.733","47.742","47.816","47.792","48.531","49.164","49.797","50.539","51.284","52.222","52.893","53.538","54.003","54.615","54.941","55.291","55.874","56.382","56.755","57.079","57.357","57.9","58.363","58.731","59.132","59.393","59.664","58.633","58.941","59.417","",
"Malta","MLT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.2142926829268","68.0136097560976","68.3859268292683","67.8719512195122","68.7980487804878","68.4015609756098","68.634512195122","69.0097804878049","69.6604390243902","68.8092195121951","69.0655609756098","69.2225365853659","70.7243902439024","70.4687073170732","71.5136341463415","71.5316341463415","71.4693414634147","71.6942195121951","71.7854146341463","71.8942682926829","72.039","72.5352195121951","70.8298048780488","72.5209268292683","72.8789756097561","73.0636829268293","73.6232195121951","74.506243902439","74.7100731707317","75.3041219512195","75.8799756097561","75.3554634146342","75.2771219512195","76.5993414634146","76.4998536585366","77.290243902439","77.3414634146342","77.7390243902439","77.5878048780488","77.5","78.3487804878049","78.8439024390244","78.7390243902439","78.5463414634146","79.2536585365854","79.3","79.4390243902439","79.7926829268293","79.6365853658537","80.2414634146342","81.3975609756098","80.7463414634146","80.7463414634146","81.7463414634146","82.0463414634146","81.8975609756097","82.4536585365854","82.3463414634146","82.4487804878049","82.8585365853659","82.3487804878049","82.5073170731707","82.7","",
"Myanmar","MMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.906","44.385","45.023","45.636","46.497","47.46","48.369","49.297","50.101","50.342","50.713","51.215","51.498","51.87","52.246","52.516","52.982","53.305","53.474","53.944","54.362","54.646","54.955","55.202","55.472","55.642","55.877","56.076","56.085","56.565","56.661","57.014","57.251","57.631","57.956","58.259","58.941","59.243","59.794","59.881","60.155","60.416","60.725","60.98","61.25","61.599","61.893","62.371","56.506","63.155","63.329","63.901","64.141","64.815","65.056","65.561","65.685","65.843","66.465","66.61","66.797","65.672","67.256","",
"Middle East & North Africa (excluding high income)","MNA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.6201056393899","45.331535982768","45.6021188028632","46.7621884892708","47.4332070352442","48.0340912093254","48.5451134819914","49.0159861274777","49.4390455098083","50.0478736230298","50.6214226183576","51.292739677768","51.8601146888574","52.4356808761249","53.2493541018646","53.8568437526573","54.3471041325298","55.5987772565244","56.139450161845","57.384209220938","57.7375757691373","57.583839181163","58.0587513237414","59.6202372483895","60.9369194990604","61.7292238522274","62.2952770907471","63.0123508608458","63.3900294996291","64.345607755118","64.348546221197","65.5817430180689","66.1500081097363","66.4632920507522","66.6423411256736","66.9614092883951","67.3493019791973","67.6257811928226","67.843812206705","68.2719986418054","68.6279004726475","68.958960658729","69.3107242326475","69.1311471975185","69.6145833792408","69.8996974232218","70.0897604623405","70.4248605462317","70.6773371467419","71.0108280721541","71.2634042683249","71.5090628605681","71.3677851679123","71.3945858549039","71.681597809462","71.9449582874336","72.211025104653","72.7140285449284","72.9145963153561","73.0722424625567","72.1055788239625","71.8224203926076","72.2103836349625","",
"Montenegro","MNE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.8736097560976","65.4191219512195","65.8979756097561","66.8162195121951","67.1505365853659","67.9873658536585","68.8546829268293","68.8679756097561","69.2376829268293","69.0066097560976","69.0921951219512","69.5301707317073","70.3741951219512","70.5930731707317","71.220756097561","71.174243902439","71.5699512195122","71.3515365853658","71.1449268292683","70.4828292682927","71.6091219512195","71.2397804878049","71.1811463414634","71.1316829268293","72.7682682926829","73.8543658536585","74.2454634146342","75.0944146341464","76.2375365853659","75.5379024390244","75.5668780487805","75.6826097560976","74.3653658536585","74.6332926829268","73.2455365853659","74.109","73.4630243902439","73.4790731707317","73.3142195121951","72.640756097561","73.8184878048781","74.0694146341464","73.9064878048781","73.9317317073171","74.5639512195122","73.9829268292683","73.8390243902439","74.3390243902439","75.1365853658537","75.1439024390244","75.990243902439","75.9829268292683","76.2","76.490243902439","76.4414634146341","76.4487804878049","76.4414634146341","76.4853658536585","76.8414634146342","76.6829268292683","75.9317073170732","73.8243902439024","76.1878048780488","",
"Mongolia","MNG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.984","46.068","47.109","48.065","48.921","49.619","50.186","50.887","51.457","52.004","52.678","53.345","54.016","54.631","55.215","55.65","55.432","55.501","55.547","55.573","55.64","55.693","55.777","56.232","56.687","56.841","56.911","57.388","57.87","58.344","58.765","59.237","59.641","60.038","60.405","60.612","60.305","60.815","61.765","62.529","62.882","63.279","63.518","64.208","64.796","64.879","65.513","65.97","66.382","66.766","67.182","67.439","68.111","68.585","69.047","69.498","69.865","70.237","71.199","71.822","72.141","70.975","72.667","",
"Northern Mariana Islands","MNP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.221","41.59","41.832","41.934","41.67","41.699","41.639","41.663","41.667","41.71","41.755","41.739","41.59","41.707","42.065","42.582","42.635","42.7","42.795","42.744","42.801","40.536","40.703","40.83","38.38","38.657","40.681","40.843","43.844","44.143","44.469","44.66","44.949","45.354","45.606","46.04","46.636","47.408","48.024","48.812","49.491","50.065","50.59","50.87","51.249","51.561","51.961","52.566","53.164","53.788","54.198","54.869","55.639","56.492","57.274","58.151","59.038","59.771","60.526","61.166","61.172","59.325","59.625","",
"Mauritania","MRT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.767","45.44","46.049","46.689","47.446","48.059","48.728","49.366","50.038","50.633","51.038","51.387","51.656","51.898","52.184","52.65","52.917","53.37","53.855","54.474","55.061","55.662","56.275","56.682","57.16","57.575","57.992","58.581","59.141","59.322","59.77","59.936","60.261","60.379","60.336","60.259","60.063","60.452","60.609","60.819","61.028","61.185","61.268","61.347","61.593","61.656","61.891","62.228","62.399","62.8","63.105","63.346","63.578","63.911","64.155","64.485","64.768","65.083","65.31","65.687","64.532","64.364","64.691","",
"Mauritius","MUS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","55.4665365853659","56.5219756097561","57.4912926829268","58.3532195121951","59.14","59.5678536585366","59.1501951219512","58.3205365853659","58.6668048780488","59.855","61.0003658536585","60.9889756097561","60.7334634146342","61.0567073170732","61.643756097561","62.3558048780488","62.8667804878049","63.7620975609756","64.5939268292683","65.3064390243902","65.8164878048781","66.5479512195122","67.034756097561","67.2856341463415","67.3439024390244","67.4906341463415","67.7710487804878","68.0969756097561","68.3612195121951","68.95","69.4048780487805","69.9560975609756","70.0585365853659","70.1073170731707","70.1585365853659","70.3258536585366","70.3229268292683","70.4048780487805","70.6073170731707","70.9609756097561","71.6634146341463","71.7658536585366","71.9658536585366","72.1170731707317","72.2658536585366","72.4321951219512","72.4321951219512","72.5707317073171","72.5707317073171","72.8824390243903","72.9673170731707","73.2668292682927","73.8634146341464","74.0170731707317","74.1943902439024","74.3531707317073","74.3948780487805","74.5146341463415","74.4163414634146","74.2358536585366","74.1770731707317","73.680243902439","73.5146341463415","",
"Malawi","MWI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","35.199","35.326","35.654","35.618","35.692","35.724","35.866","35.897","36.036","36.321","36.731","37.239","37.904","38.544","39.271","40.222","41.227","42.233","43.29","44.268","45.094","45.701","45.991","46.038","45.579","44.947","44.343","43.811","43.383","43.34","43.323","43.312","43.413","43.388","43.561","43.641","43.441","43.131","42.848","43.568","44.518","45.895","47.221","48.79","50.453","52.044","53.238","53.946","54.604","55.448","56.381","57.455","58.679","59.729","60.899","61.378","62.209","62.977","63.276","64.119","63.717","62.904","62.898","",
"Malaysia","MYS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.502","57.434","58.404","59.26","60.063","60.95","61.375","61.797","62.194","62.644","63.111","63.584","64.083","64.62","65.209","65.712","66.277","66.811","67.285","67.762","68.245","68.852","69.24","69.567","69.937","70.318","70.458","70.666","70.896","71.117","71.307","71.442","71.526","71.826","72.163","72.384","72.327","72.284","72.168","72.283","72.775","73.344","73.563","73.796","73.898","74.096","74.164","74.211","74.25","74.227","74.442","74.746","74.944","75.035","75.146","75.094","75.289","75.476","75.644","75.76","75.938","74.884","76.26","",
"North America","NAC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.8930254471572","70.3666816669712","70.2313279284649","70.0490217810516","70.3126180161887","70.3665072285613","70.3765131139063","70.7138499250808","70.175868097854","70.6941949099211","70.9853015154205","71.2905010471145","71.3259621066848","71.5295282779908","72.0796672886995","72.6935881341026","72.952963935315","73.3491344207106","73.4700375610248","73.9078100377872","73.7550325094245","74.1548990839892","74.4942506463051","74.6196298408694","74.7365968860346","74.735935902001","74.7956407463576","74.9637456471273","74.9725308905481","75.2266328481289","75.4363122226809","75.5879542615251","75.8378387534467","75.6464218746814","75.8426444266354","75.8555067587692","76.2444380674847","76.6255613612134","76.7824562044737","76.8050228315179","76.8851526411162","77.0885900888134","77.1922845224891","77.3004018065646","77.7347654810688","77.7460571337797","77.9687963714319","78.2396000881523","78.303769574689","78.6548560356247","78.8171970330553","78.9239636974848","79.0328702741793","79.0416938002444","79.1362573742326","79.0036487303218","78.8797301086062","78.8724720142716","78.9658404447629","79.141357645223","77.462717090877","76.8726640169191","77.8387652653349","",
