Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Low & middle income,LMY,"Population, male",SP.POP.TOTL.MA.IN,1066302053,1081167957,1102801558,1130669443,1158780601,1187279379,1217529467,1247914210,1279221711,1311643609,1345008848,1378582080,1411722144,1445599829,1479367670,1512538484,1545282376,1577742459,1610742473,1644688783,1679346005,1715006782,1752567205,1790673634,1828669177,1867423702,1907298668,1948295772,1989705561,2031198556,2073824303,2114774332,2154988325,2195312007,2234797885,2273767703,2313131060,2352582433,2392339960,2431631235,2470568991,2509325681,2547510674,2585515068,2623854965,2662172578,2700519037,2738484033,2776951506,2815957588,2855408325,2895470783,2936563196,2977318749,3017767960,3057245413,3096542107,3136301800,3175540072,3213926034,3250324399,3283438912,3314105898,3345347233
Lesotho,LSO,"Population, male",SP.POP.TOTL.MA.IN,326337,336839,347620,358649,369904,381434,393312,409671,430599,452098,474128,496575,519349,542400,565873,589973,611843,630616,649362,669072,689563,710652,732283,754389,776889,799750,817981,833451,850799,867728,883997,899466,914024,927379,939418,950381,960003,967264,971916,974298,974570,973037,969995,965292,958378,949339,945473,949487,955714,962544,969930,978484,988313,999120,1010689,1022731,1035472,1048725,1061890,1074706,1087804,1100677,1112982,1125727
Late-demographic dividend,LTE,"Population, male",SP.POP.TOTL.MA.IN,546816964,547612451,554705007,567656756,580400062,593491471,607997439,622053291,636517345,651796273,667327049,683206059,698374183,713051126,726972807,739758877,751858381,763293620,774762906,786141450,797294729,808765587,821291374,833770644,845793084,858202659,871412401,885388319,899461535,913212135,925967120,938061917,949621094,960463241,971000502,981173485,991064487,1000828599,1010295834,1019148456,1027257134,1034884050,1041988320,1048854853,1055577390,1062266896,1069172053,1076335327,1083569550,1090374091,1096599285,1103710316,1112149668,1120306878,1128618807,1136335709,1143871050,1151421392,1157570526,1162587757,1165990017,1167169933,1168629784,1169371901
Lithuania,LTU,"Population, male",SP.POP.TOTL.MA.IN,1280727,1304702,1326181,1345501,1364940,1384427,1404025,1423147,1441207,1456418,1473228,1493134,1510675,1526313,1541122,1554934,1568310,1581320,1593306,1602222,1609694,1619266,1630858,1644466,1658714,1673481,1690835,1710005,1729679,1743943,1749827,1752475,1749945,1740206,1725790,1709873,1694165,1679164,1664980,1651253,1637479,1621704,1607025,1592682,1573456,1545638,1517864,1497283,1480503,1461852,1428741,1395360,1376169,1362361,1351009,1337791,1320725,1304540,1296219,1299733,1308712,1316573,1333125,1354049
Luxembourg,LUX,"Population, male",SP.POP.TOTL.MA.IN,155157,156439,158227,159763,161480,163206,164222,164628,164960,165667,166324,168038,170527,172516,174585,176357,177060,177176,177303,177485,177857,178139,177988,177794,177942,178303,179137,180455,182021,184159,186951,189892,192657,195349,198022,200761,203535,206231,209079,212224,215042,217492,219870,222830,226424,230137,233970,237741,242275,247185,252086,258247,265094,271745,278538,285594,292197,299607,305657,311849,317216,322269,328782,335347
Latvia,LVA,"Population, male",SP.POP.TOTL.MA.IN,937317,955209,971984,988914,1005719,1020360,1031408,1042859,1056278,1068111,1077258,1087242,1098427,1108843,1119751,1129207,1136113,1143113,1149399,1153039,1156086,1160250,1166303,1174154,1182653,1191596,1202959,1217262,1231753,1239630,1238650,1232565,1213499,1186872,1164620,1146205,1132486,1120882,1110214,1100824,1089511,1074206,1060160,1049319,1037986,1026838,1017780,1010347,999807,981753,959398,941314,930595,921700,914024,907650,899884,892577,887197,882849,877942,871380,869801,869612
"Macao SAR, China",MAC,"Population, male",SP.POP.TOTL.MA.IN,85490,85151,87567,89900,113244,134769,133505,132334,131196,130022,131283,126494,126037,119074,110997,111827,112463,112976,114397,117394,121163,124320,128699,135256,141220,143818,146175,150746,154529,158303,162465,170029,179016,185159,191134,196943,199508,200324,202473,204646,205895,207227,209222,211623,216846,225739,237754,248135,257506,254734,255593,261349,269480,280120,293453,302663,306361,303633,307775,313081,318480,316373,313254,313119
St. Martin (French part),MAF,"Population, male",SP.POP.TOTL.MA.IN,2077,2144,2216,2292,2370,2455,2566,2698,2809,2896,2985,3072,3160,3252,3351,3471,3610,3750,3886,4019,4139,4251,4770,5807,6975,8196,9469,10788,12152,13551,14430,14646,14699,14713,14693,14634,14532,14383,14192,14208,14498,14836,15168,15491,15806,16111,16401,16667,16907,17110,17250,17354,17444,17505,17531,17505,17413,17245,16934,16368,15136,14049,13534,12857
Morocco,MAR,"Population, male",SP.POP.TOTL.MA.IN,5799958,5955769,6119458,6284628,6448335,6621610,6803801,6992722,7186045,7382752,7583975,7786603,7985938,8183899,8384571,8590067,8798544,9017017,9248414,9487886,9741464,10005637,10273406,10544927,10813864,11075756,11319872,11546212,11768442,11986848,12203771,12413990,12618863,12817634,13007966,13207659,13416225,13624391,13834845,14044573,14250721,14455173,14655649,14849608,15043044,15248420,15462516,15678805,15898334,16120575,16348614,16580111,16809114,17032492,17248626,17458434,17672457,17888070,18091271,18284522,18471768,18653397,18837517,19023229
Monaco,MCO,"Population, male",SP.POP.TOTL.MA.IN,9794,9852,9947,10102,10258,10390,10491,10546,10652,10852,11053,11229,11375,11480,11565,11709,11926,12139,12325,12488,12624,12728,12886,13114,13335,13549,13755,13954,14145,14315,14468,14621,14776,14922,15062,15201,15338,15477,15614,15715,15758,15765,15754,15729,15697,15652,15583,15483,15493,15765,16175,16577,16968,17344,17691,18008,18264,18456,18695,18661,18624,18875,19072,19069
Moldova,MDA,"Population, male",SP.POP.TOTL.MA.IN,941405,963033,983817,1003354,1021507,1038686,1055472,1071820,1087879,1103863,1117906,1130191,1142996,1156465,1170602,1185188,1199934,1214696,1229412,1244387,1258662,1271675,1284336,1297203,1310462,1324039,1338418,1353153,1367334,1377361,1382428,1385239,1385707,1383783,1379644,1373235,1370085,1364377,1362982,1359799,1355783,1351511,1347160,1342045,1337724,1335010,1332929,1331252,1329915,1329220,1328707,1328685,1329301,1329781,1328396,1316293,1299251,1275295,1251602,1230325,1215366,1195953,1164180,1131190
Madagascar,MDG,"Population, male",SP.POP.TOTL.MA.IN,2603608,2670369,2738642,2808467,2880157,2954204,3031143,3111591,3195934,3284410,3377549,3475531,3578032,3684739,3795375,3909929,4028435,4150848,4277325,4407765,4541503,4677352,4815784,4957729,5103064,5251962,5403270,5557591,5717304,5883524,6057473,6239204,6427882,6625128,6832454,7050226,7279132,7518775,7768098,8024071,8282780,8542129,8801647,9063551,9331777,9609150,9895545,10190184,10493615,10806251,11125385,11446014,11767213,12091845,12420638,12753172,13091345,13437210,13792207,14156202,14523992,14893095,15266903,15646930
Maldives,MDV,"Population, male",SP.POP.TOTL.MA.IN,49756,50814,51920,53066,54223,55979,58319,60463,62378,64279,66266,68336,70464,72612,74731,76849,79023,81205,83322,85466,87768,90197,92686,95177,97836,100885,104241,107740,111259,114763,118287,121774,125159,128403,131476,134495,137457,140282,142961,145487,147930,150392,152924,155510,158158,160891,165942,174037,183028,192277,201790,211547,221498,231558,241850,252833,264279,275680,287028,298306,309481,320476,326186,326618
Middle East & North Africa,MEA,"Population, male",SP.POP.TOTL.MA.IN,52067014,53466043,54961824,56514967,58130619,59791970,61493643,63280180,65105426,67011215,68978008,70981908,73027413,75163175,77375301,79784013,82370041,85014573,87753814,90643311,93695078,97264739,100918757,104312234,107825734,111401329,115054751,118740650,122345795,125945084,130338876,133886690,137542182,140740206,143799005,146981311,150181658,153455020,156798860,160201587,163806833,167600507,171189431,174959175,179211198,183666769,188348005,193067866,197654172,202164398,205725194,210366813,215347411,220673914,225497488,230706057,235585001,239445987,242554518,246036826,250112638,252739936,258069324,263432530
Mexico,MEX,"Population, male",SP.POP.TOTL.MA.IN,18363482,18946160,19567027,20215913,20890447,21590819,22316907,23065030,23831755,24612399,25402751,26201955,27010868,27827965,28650768,29476877,30302726,31127976,31955932,32782101,33597506,34353276,35054357,35753634,36452335,37152124,37854973,38562332,39273628,39980545,40708293,41467588,42230207,42988986,43745359,44501336,45251829,45992041,46725287,47451338,48159842,48864354,49572979,50272289,50965177,51659736,52368084,53118785,53910982,54714736,55513195,56305075,57066319,57796257,58476336,59066012,59593139,60107325,60641037,61184489,61635476,61979793,62401721,62926132
Marshall Islands,MHL,"Population, male",SP.POP.TOTL.MA.IN,7562,7823,8088,8365,8642,8913,9178,9591,10328,11230,11960,12352,12568,12771,13082,13505,13934,14376,14830,15296,15814,16445,17148,17863,18595,19350,20116,20890,21650,22303,22837,23316,23739,24101,24419,24705,24975,25236,25482,25731,25984,26193,26346,26454,26527,26580,26620,26643,26634,26622,26651,26608,26370,25992,25538,25025,24461,23851,23209,22550,21876,21193,20539,19903
Middle income,MIC,"Population, male",SP.POP.TOTL.MA.IN,999302266,1012571759,1032541848,1058679597,1084975426,1111577282,1139865190,1168182709,1197321563,1227526524,1258617287,1289873333,1320701726,1352154829,1383395797,1414026426,1444172019,1474056775,1504205541,1535159829,1567341905,1600767901,1635543495,1670444604,1705167494,1740587689,1777099712,1814577105,1852345932,1890026215,1928869537,1965948880,2001627643,2036967341,2071712516,2105913130,2140226980,2174668692,2209296155,2243291866,2277039377,2310437247,2342643074,2374415675,2406571250,2438469681,2469986553,2501015686,2532521695,2564420203,2596617154,2629256776,2662986021,2696677171,2730080289,2762258996,2793711986,2825134245,2855573079,2884711917,2911711038,2935520342,2956887972,2978340620
North Macedonia,MKD,"Population, male",SP.POP.TOTL.MA.IN,698718,708442,716040,723846,734798,745940,757871,770648,784303,798667,813313,827338,840769,854205,867730,881750,896040,910054,923847,937597,951245,964653,974105,979126,983207,986906,990414,994043,997771,1001213,1003537,999564,989389,977807,969739,971053,978030,970794,976369,982391,989192,995561,989474,990990,988116,983111,977956,972636,967305,961327,955441,951305,947856,944608,941708,938233,934118,929119,923093,915477,904013,893711,890868,888945
Mali,MLI,"Population, male",SP.POP.TOTL.MA.IN,2723692,2761058,2799378,2838240,2877684,2918138,2959335,3001676,3045755,3091182,3138767,3187858,3239209,3294419,3352258,3412320,3474015,3539428,3609643,3683649,3762570,3844947,3929860,4017962,4105865,4189660,4268901,4345070,4423025,4508114,4600286,4695465,4794063,4898002,5007291,5119391,5233360,5355993,5495449,5652353,5821965,6002496,6194234,6396224,6608242,6829475,7058298,7295115,7539517,7789949,8048018,8313174,8560213,8814276,9097388,9386619,9688747,10002702,10320132,10636095,10960973,11300445,11644587,11994667
Malta,MLT,"Population, male",SP.POP.TOTL.MA.IN,153927,153376,152787,152190,151605,150457,148742,146975,145392,144015,143549,143865,144014,144176,144397,145806,146904,147842,149760,151652,153615,155103,158815,161418,161780,164929,167890,169172,170701,172493,174305,179186,181152,183088,184927,186332,187677,189216,190566,191823,193158,194681,196234,197629,199065,200463,201266,201999,203369,204970,206040,206984,209132,212585,217541,223471,229060,236159,246235,258808,266862,269221,275913,286837
Myanmar,MMR,"Population, male",SP.POP.TOTL.MA.IN,10872381,11113744,11362077,11617896,11881581,12154661,12435615,12722869,13016624,13316564,13622555,13931766,14244751,14546309,14834646,15126030,15419346,15720147,16030553,16344293,16661888,16979997,17294330,17636308,18006699,18370134,18717157,19045967,19360480,19667019,19967989,20255622,20532028,20805872,21079615,21351198,21621386,21892679,22161056,22420031,22665503,22899375,23123942,23335153,23530076,23709227,23877104,24041928,24179392,24318712,24495631,24687833,24890896,25098068,25301941,25499589,25696854,25890574,26073322,26251303,26431199,26606252,26779327,26956235
Middle East & North Africa (excluding high income),MNA,"Population, male",SP.POP.TOTL.MA.IN,48963703,50244851,51598187,53014655,54483829,55999192,57564275,59185394,60854516,62572721,64327192,66106312,67919481,69782618,71722353,73851926,76122945,78411984,80775283,83261683,85899232,89068379,92321779,95297261,98397906,101529670,104699509,107872492,110964614,114048740,118238356,121408424,124376514,127037314,129599657,132289464,134941290,137616640,140358328,143146737,145965528,148805005,151427575,154228660,157502863,160925757,164382137,167610247,170702421,173926162,177247652,180581351,183987337,187574190,191139787,194510403,197872944,201262635,204745607,208273660,211578971,214837027,218471045,222421512
Montenegro,MNE,"Population, male",SP.POP.TOTL.MA.IN,225935,231151,237027,242663,247061,249618,250010,248603,246334,244544,244182,245880,249435,254030,258706,262829,266189,268993,271483,274114,277203,280815,284736,288595,291869,294209,295459,295777,295498,295107,294971,295191,295628,296119,296362,296139,295377,294196,292788,291437,290348,290920,291510,292222,292791,293657,294410,295178,296060,297028,297849,298354,298734,299130,299506,299735,299837,299861,299775,299641,299143,297964,296958,296508
Mongolia,MNG,"Population, male",SP.POP.TOTL.MA.IN,482647,499346,516185,531313,545423,560607,576621,592900,608890,624596,640766,657954,676199,695472,715715,736803,758535,780455,801551,821706,841842,862346,883304,904827,927030,950077,974114,999114,1024595,1047642,1035003,1067595,1068376,1066519,1077796,1094467,1110500,1125305,1139968,1154973,1170783,1187220,1204436,1221486,1236714,1251753,1268046,1286279,1307916,1332903,1357580,1380997,1406250,1435166,1467475,1500576,1533650,1566500,1599559,1633160,1664145,1690954,1714580,1736814
Northern Mariana Islands,MNP,"Population, male",SP.POP.TOTL.MA.IN,4370,4502,4648,4805,4971,5144,5319,5400,5288,5074,5199,5806,6556,7237,7658,7879,8080,8271,8456,8655,9264,10430,11764,13130,14522,15938,17370,18820,20284,21744,22779,23243,23550,23840,24119,24632,25889,27625,29281,30856,31773,31825,31591,31281,30894,30442,29941,29399,28827,28232,27839,27695,27570,27383,27137,26847,26509,26131,25717,25271,24987,24717,24266,23798
Mozambique,MOZ,"Population, male",SP.POP.TOTL.MA.IN,3272411,3334532,3406247,3480740,3557075,3635760,3716695,3799816,3885950,3975066,4068427,4170007,4280117,4396828,4521703,4656502,4800913,4955780,5122631,5299377,5441966,5560971,5690871,5817217,5934481,6041877,6144104,6164965,6155298,6212316,6308637,6438865,6570859,6788319,7269292,7723693,7987786,8209118,8392068,8575592,8757708,8946217,9141065,9343436,9553445,9772561,10001797,10240154,10493724,10768136,11060440,11376766,11715016,12065871,12428643,12802608,13192329,13603724,14025748,14452298,14896433,15354329,15823809,16307299
Mauritania,MRT,"Population, male",SP.POP.TOTL.MA.IN,406738,417676,429188,441303,454055,467477,481618,496445,511850,527785,544252,561160,578459,596186,614341,632856,651777,670910,690317,710293,730913,752332,774491,797277,820753,844990,869910,895568,922072,945775,970341,999472,1038906,1082263,1120103,1151666,1175026,1201832,1233666,1267302,1303296,1334434,1361393,1390259,1420760,1453205,1487837,1525022,1566068,1610978,1658617,1709082,1761959,1816901,1873770,1932362,1992702,2054796,2118539,2183789,2250118,2317615,2388274,2461966
Mauritius,MUS,"Population, male",SP.POP.TOTL.MA.IN,344547,348535,359984,369684,378254,386368,394067,401424,408522,415421,422141,428633,434911,441277,447934,454892,462061,469392,475343,483504,491580,498841,504982,509729,515240,519686,523942,528209,532238,536257,539566,544913,551643,557745,565123,569509,574856,581594,587262,594332,599791,604149,607970,612000,615458,618716,621212,623650,625475,626649,627610,628088,629662,631347,632637,633593,634124,634773,635154,635309,635144,634944,632186,630308
Malawi,MWI,"Population, male",SP.POP.TOTL.MA.IN,1744168,1786928,1831381,1877547,1924986,1973390,2023215,2074625,2127495,2181442,2236702,2294485,2355170,2418983,2486704,2558608,2635260,2719450,2814622,2920657,3035451,3157113,3284392,3416791,3553227,3692927,3831996,4018381,4240927,4447894,4629405,4776708,4920678,4996042,4941301,4937276,5038559,5143352,5258121,5380399,5505570,5635806,5771171,5912971,6063497,6224208,6395018,6576734,6773497,6982600,7197070,7415009,7635474,7859283,8086506,8315797,8549013,8786947,9027518,9272383,9522275,9774487,10030976,10295096
Malaysia,MYS,"Population, male",SP.POP.TOTL.MA.IN,4051975,4150490,4253232,4359564,4468389,4578399,4688887,4796053,4900615,5007421,5119362,5240353,5367443,5497260,5630390,5766482,5906193,6049454,6195870,6345872,6529066,6747950,6976479,7215815,7466095,7726997,7995646,8268806,8544315,8819487,9094580,9363815,9623283,9880511,10142178,10409829,10682563,10959031,11239164,11516992,11798278,12098871,12411547,12724979,13038566,13353471,13669747,13985232,14295941,14597629,14889269,15173963,15459565,15751044,16047483,16350477,16664108,16981622,17290823,17586002,17821824,18008669,18204478,18410069
North America,NAC,"Population, male",SP.POP.TOTL.MA.IN,97778553,99357745,100832468,102233819,103610289,104864593,106045855,107173715,108208985,109211308,110425631,111984923,113213407,114330657,115437651,116636539,117791226,119001118,120262963,121590748,122822650,124124565,125436985,126703826,127926446,129178134,130489765,131813709,133163499,134632376,136364574,138355092,140383479,142343027,144207096,146038198,147863390,149765963,151623822,153486161,155348948,157036114,158595862,160039246,161594035,163158417,164807854,166439803,168095771,169668185,171171481,172575960,174087802,175533530,177033331,178496492,180016096,181406341,182665275,183806737,185657319,185988464,186892111,188230160
Namibia,NAM,"Population, male",SP.POP.TOTL.MA.IN,284739,289957,295791,302267,309372,317187,325649,334743,344394,354583,365361,376618,388413,400557,413118,426313,438894,450959,458820,466361,475106,479771,487818,500591,514036,528721,545058,562708,582863,621866,661673,684675,707080,729793,752380,774150,795005,815540,836285,857085,877288,895905,912260,926072,938328,950437,962836,975771,989440,1004005,1019617,1037294,1061442,1090870,1121166,1152649,1185417,1219487,1254913,1291528,1330536,1371399,1410918,1447110
New Caledonia,NCL,"Population, male",SP.POP.TOTL.MA.IN,42065,43524,45042,46473,47757,49023,50349,51728,53153,54930,57260,59872,62606,65459,68422,71457,73733,74850,75581,76286,76961,77604,78215,79085,80302,81578,82863,84193,85578,87293,89499,91931,94387,96814,99229,101645,103991,106181,108266,110344,112471,114620,116731,118790,120738,122423,124053,125773,127448,129229,131334,133686,136104,138570,140609,141333,141157,140922,140624,140357,140422,140756,141591,142962
Niger,NER,"Population, male",SP.POP.TOTL.MA.IN,1666700,1720619,1776166,1833261,1891684,1951095,2011537,2073145,2135790,2199470,2264332,2329870,2396708,2465589,2536332,2609462,2685649,2765488,2849720,2938791,3031951,3128345,3227464,3329380,3434212,3542752,3655858,3773050,3893865,4018881,4149057,4283907,4423524,4569304,4722159,4884572,5054373,5228823,5412604,5605816,5807373,6018647,6238990,6469132,6709786,6961207,7223671,7497500,7783064,8080667,8390293,8711099,9048374,9396967,9751886,10120327,10499968,10881387,11264312,11650753,12041757,12439986,12851424,13282161
Nigeria,NGA,"Population, male",SP.POP.TOTL.MA.IN,22313789,22766543,23239705,23729344,24233650,24755924,25292522,25826799,26376302,26959389,27582518,28242380,28934186,29670840,30464271,31322584,32245348,33241189,34294012,35385429,36523047,37678560,38837114,39871724,40930376,42134571,43317413,44512340,45750128,47033037,48360052,49685590,51036577,52438564,53869707,55334418,56822824,58348813,59932014,61576698,63286567,65071982,66928846,68848535,70831452,72861022,74932868,77070207,79278457,81552143,83894725,86310441,88770243,91242930,93714536,96153143,98594798,101058468,103458568,105789799,108098757,110418029,112784704,115206932
Nicaragua,NIC,"Population, male",SP.POP.TOTL.MA.IN,886835,913986,942038,971071,1001176,1032405,1064745,1098188,1132797,1168560,1205368,1243207,1279796,1317323,1358080,1399814,1442489,1485836,1527868,1566278,1607229,1652668,1697956,1741753,1783090,1823316,1863965,1904852,1947380,1993226,2040603,2088630,2136955,2184977,2232468,2279010,2322117,2361302,2397836,2432445,2465952,2497697,2527849,2557474,2587560,2621329,2659104,2697891,2737195,2776823,2816887,2857339,2898107,2939044,2980102,3021397,3062890,3104610,3146392,3187963,3227997,3266527,3309012,3355587
Netherlands,NLD,"Population, male",SP.POP.TOTL.MA.IN,5720216,5796480,5881564,5961526,6043492,6132437,6218654,6288489,6349244,6423479,6506998,6586548,6649449,6698375,6746398,6803871,6853919,6889081,6926029,6969556,7021031,7064461,7088722,7103000,7120956,7150008,7187450,7232171,7278448,7320921,7372588,7433688,7491515,7544328,7590714,7629200,7663992,7703017,7751195,7804155,7862495,7925477,7978464,8015622,8041052,8056980,8068414,8085748,8119682,8165536,8209279,8249203,8281346,8307296,8340251,8381855,8433336,8488639,8541883,8602686,8654519,8702691,8789000,8879266
Norway,NOR,"Population, male",SP.POP.TOTL.MA.IN,1784356,1798590,1813052,1826715,1840613,1854928,1869145,1884277,1899902,1914893,1928128,1941244,1955825,1968863,1980461,1990624,1999057,2006564,2013184,2019141,2024744,2030579,2037016,2043014,2047812,2053230,2060143,2070047,2082128,2090692,2097165,2107206,2119916,2132545,2144459,2155510,2166454,2178644,2192365,2208372,2224213,2236610,2249034,2262584,2276555,2293021,2313885,2342732,2377339,2410860,2443746,2479819,2517349,2551345,2582991,2611308,2636324,2658800,2676779,2695824,2712887,2728311,2751427,2781137
Nepal,NPL,"Population, male",SP.POP.TOTL.MA.IN,5069700,5171397,5277525,5386910,5500505,5619754,5743528,5871848,6004844,6141192,6281687,6424727,6570199,6719143,6871702,7028384,7186642,7352998,7529959,7712065,7900548,8092272,8286694,8489653,8694056,8893976,9090283,9278866,9468782,9676589,9912899,10174257,10465351,10751277,11018366,11277190,11514812,11741805,11959432,12167553,12361014,12541426,12709131,12861415,12993910,13104916,13193796,13262752,13319474,13366135,13405754,13420834,13406640,13383184,13378367,13420011,13449653,13429657,13419158,13600682,13942564,14240049,14345261,14279233
Nauru,NRU,"Population, male",SP.POP.TOTL.MA.IN,2923,3047,3162,3282,3420,3575,3676,3709,3899,4173,4274,4290,4305,4324,4341,4357,4382,4372,4330,4303,4283,4264,4251,4258,4315,4404,4500,4605,4717,4831,4950,5075,5167,5209,5230,5247,5261,5272,5272,5270,5264,5240,5212,5195,5188,5169,5151,5134,5119,5116,5128,5162,5253,5380,5493,5603,5703,5792,5874,5927,5940,5964,6010,6048
New Zealand,NZL,"Population, male",SP.POP.TOTL.MA.IN,1192045,1216099,1247165,1271237,1297272,1318503,1341986,1364729,1374318,1385067,1403927,1425138,1450392,1478954,1509795,1539050,1552136,1555988,1555154,1547479,1548176,1553132,1567488,1587927,1600377,1608766,1606962,1619103,1621139,1626373,1639633,1720181,1738541,1759355,1783624,1810820,1840146,1863309,1877527,1884885,1893750,1903486,1936491,1974901,2003548,2024839,2048212,2066291,2083379,2104195,2127441,2143300,2154945,2173539,2215936,2269553,2328044,2382573,2429644,2470948,2526832,2537464,2541107,2594480
OECD members,OED,"Population, male",SP.POP.TOTL.MA.IN,395057343,400657291,406376014,412094181,417850892,423438341,428741590,433894666,438960898,444164151,449323265,455491637,461137647,466562603,471807658,476791147,481390348,485932328,490521067,495213202,499957478,504613496,508971121,513293517,517432448,521570406,525824271,530192209,534502352,539025641,544028900,549483681,554904328,560079027,564847729,569510572,574112888,578602058,583017652,587503468,591826667,596290288,600766092,605181119,609586936,613905721,618461462,623008202,627991231,632514708,636790938,640258654,644347662,648520741,652796886,657035193,661389640,665484474,669597557,673346200,677076558,677804078,681005450,684497418
Oman,OMN,"Population, male",SP.POP.TOTL.MA.IN,265000,269433,274250,279490,285180,291338,297964,305075,312682,320791,329389,338505,348115,358252,371019,387280,406238,428040,452327,478686,506769,536974,569555,603965,639605,690150,755050,819905,884836,949817,1014782,1079581,1143964,1205731,1244069,1260913,1276761,1291440,1305220,1318376,1330830,1342552,1353601,1364755,1387474,1421263,1455013,1488933,1523355,1558720,1606110,1868902,2260454,2480446,2587927,2710776,2862472,2963047,2978777,2922482,2808741,2750964,2911700,3134491
Other small states,OSS,"Population, male",SP.POP.TOTL.MA.IN,2645406,2693491,2751510,2809340,2866218,2921547,2974114,3023857,3074881,3128981,3184866,3245232,3310429,3376186,3437652,3500377,3569516,3644041,3718777,3794777,3871894,3949539,4028761,4106046,4183972,4268476,4357908,4450468,4546061,4647248,4753804,4839560,4881265,4912033,4959795,4998657,5058563,5129635,5201493,5215011,5239273,5344082,5466633,5571408,5663474,5763231,5873888,5993808,6106840,6223921,6322391,6365060,6443772,6536403,6635355,6742855,6858195,6991835,7071995,7136618,7201340,7282731,7374600,7478014
Pakistan,PAK,"Population, male",SP.POP.TOTL.MA.IN,24648027,25281402,25926800,26600449,27302481,28031542,28790686,29581683,30401325,31247559,32120887,32964917,33835296,34792951,35786839,36825596,37920005,39075442,40291665,41644520,43294842,45052877,46699256,48272396,49722377,51238553,52947215,54731436,56549515,58381954,60339927,62342939,64061336,65779732,67666870,69607232,71633392,73657851,75685707,77742544,79963819,82223369,84190394,86121441,88237958,90346913,92469941,94875159,97376075,99806431,102234317,104479609,106428386,108117315,109696124,111191288,112597154,114147375,115958869,117879703,119954020,122119349,124068400,125731249
Panama,PAN,"Population, male",SP.POP.TOTL.MA.IN,573337,590345,608124,626597,645627,665061,684895,705096,725616,746468,767680,789277,811170,833203,855354,877609,899881,922168,944534,967143,990126,1013562,1037483,1061898,1086730,1111796,1136987,1162285,1187687,1212942,1238532,1264672,1290939,1317514,1344431,1371617,1399116,1427030,1455353,1484064,1513124,1542493,1572194,1602231,1632704,1663408,1694133,1725045,1756247,1787670,1819277,1851300,1883748,1916459,1949580,1983369,2017789,2052516,2086964,2120143,2148782,2174004,2201198,2229872
Peru,PER,"Population, male",SP.POP.TOTL.MA.IN,5104761,5255469,5411206,5571685,5736521,5905133,6077423,6253513,6433405,6616944,6788053,6961017,7150934,7336985,7518409,7701214,7886774,8078442,8278115,8483565,8696031,8914959,9138417,9367199,9599718,9834589,10067768,10299098,10533931,10771197,11010543,11243647,11473614,11706336,11940675,12176431,12410073,12643964,12877882,13104053,13312624,13499000,13664193,13813521,13951981,14078966,14193488,14299800,14389325,14465592,14548314,14646960,14760964,14886265,15028034,15193649,15395556,15621908,15903762,16174853,16356574,16498081,16651798,16835443
Philippines,PHL,"Population, male",SP.POP.TOTL.MA.IN,14064547,14526377,15003229,15490339,15986108,16488554,16995316,17507653,18025865,18546321,19012725,19446559,19875003,20300634,20721502,21175543,21714757,22297170,22897918,23510599,24122200,24749018,25446067,26200900,26970470,27718306,28426277,29174851,29964104,30726366,31526977,32297528,33078717,33890923,34624479,35378409,36206673,37072553,38044547,39056696,40007538,40911083,41741521,42569088,43395588,44199328,44917896,45676294,46469708,47294043,48292490,49271579,50264658,51244315,52095110,52836545,53493627,54120287,54710323,55297777,55905489,56419691,56849247,57310817
Palau,PLW,"Population, male",SP.POP.TOTL.MA.IN,4702,4818,4937,5058,5191,5324,5462,5563,5618,5656,5776,6020,6300,6537,6622,6594,6557,6515,6463,6399,6365,6453,6638,6838,7047,7270,7481,7670,7858,8038,8211,8390,8583,8781,8989,9214,9480,9770,10042,10294,10464,10539,10589,10639,10686,10647,10496,10316,10139,9959,9772,9579,9386,9337,9426,9501,9542,9572,9598,9614,9616,9601,9579,9555
Papua New Guinea,PNG,"Population, male",SP.POP.TOTL.MA.IN,1054743,1080545,1105417,1130456,1155635,1181325,1208249,1236172,1264982,1295204,1326731,1359301,1391937,1424203,1456506,1488940,1521605,1554550,1587707,1621001,1654577,1689217,1725103,1761984,1799951,1838970,1879023,1920009,1961805,2005726,2056306,2118774,2191660,2269382,2349763,2432574,2517949,2606142,2696472,2789084,2884098,2982137,3083484,3187107,3292814,3400500,3510223,3621900,3735586,3851061,3968218,4084146,4197418,4309840,4421536,4532346,4642125,4750876,4858798,4965821,5067943,5164383,5257153,5347981
Poland,POL,"Population, male",SP.POP.TOTL.MA.IN,14333898,14503427,14680971,14886232,15102108,15258392,15379578,15533098,15686455,15812192,15868998,15929302,16068464,16222828,16387887,16561093,16734098,16899411,17034356,17171440,17332280,17492127,17656827,17828126,17995078,18144505,18270309,18373690,18443683,18500666,18565561,18622136,18669157,18707962,18739464,18756101,18762264,18766553,18764084,18749074,18542700,18531425,18516186,18496850,18477832,18460302,18436319,18411671,18403680,18369595,18333483,18424277,18447245,18438356,18427295,18418052,18413190,18418853,18422682,18422249,18386848,17930592,17846011,17778895
